regla_idx,activacion_media,magnitud_parametros,importancia_total,bias,Contraste_condicion,ASM_condicion,Homogeneidad_condicion,Energía_condicion,Media_condicion,Entropía_condicion,Varianza_condicion,Contraste_parametro,ASM_parametro,Homogeneidad_parametro,Energía_parametro,Media_parametro,Entropía_parametro,Varianza_parametro
122,1.2920388715808524e-06,0.02487465556644036,3.213902190902597e-08,2.5533070927944447e-05,alto,alto,alto,alto,bajo,alto,bajo,0.009498900969571662,1.442528876495879e-05,2.022776056655778e-05,1.920030681287712e-05,0.00032837664510734093,6.654366206506617e-05,0.022987071862213198
59,1.9140239429398805e-06,0.016653359288066452,3.187492840773943e-08,-1.430578477815061e-05,bajo,alto,alto,alto,bajo,alto,alto,-0.005161064676506641,-1.1114862552761813e-05,-1.2779980723470615e-05,-1.2694971023753088e-05,-0.0001463469532235582,-2.0722372036558877e-05,-0.01583272836402746
72,2.172304575516393e-07,0.0051344710646079525,1.1153634986504381e-09,5.006672823495629e-06,alto,bajo,bajo,alto,bajo,bajo,bajo,0.0017972958119818199,2.966665772378526e-06,4.032513331054225e-06,3.865001226819843e-06,6.779120126210755e-05,1.244473212474087e-05,0.004809127290052313
88,2.0736534937017738e-07,0.004880524282047431,1.0120516228563996e-09,4.752420344754551e-06,alto,bajo,alto,alto,bajo,bajo,bajo,0.0016989839855157042,2.826970690966287e-06,3.833536518410639e-06,3.6767062675212758e-06,6.434608507297203e-05,1.1758280183320108e-05,0.004574782313658765
33,1.5537554332836906e-07,0.002087149883683824,3.2429204718511643e-10,-1.9292505551222995e-06,bajo,alto,bajo,bajo,bajo,bajo,alto,-0.0006994648628701462,-1.3504854447917066e-06,-1.654190870051879e-06,-1.6168869746614655e-06,-2.1604990590071666e-05,-3.5878829799234774e-06,-0.0019663298292909074
49,1.448320464976481e-07,0.001917777433762535,2.7775563045883574e-10,-1.7693081038682562e-06,bajo,alto,alto,bajo,bajo,bajo,alto,-0.0006414516542006392,-1.2418037110221356e-06,-1.5185762697361914e-06,-1.4849398393427986e-06,-1.977477148983378e-05,-3.2730372194383987e-06,-0.001807207548336418
9,7.707821738647971e-08,0.0033522357637404345,2.5838435692831704e-10,3.607258184860012e-06,bajo,bajo,bajo,alto,bajo,bajo,alto,0.001331914180057479,1.9599847581303413e-06,2.827350115227085e-06,2.6604751417854254e-06,4.829166416659612e-05,9.759124954349198e-06,0.003075878733211999
25,7.268652529000161e-08,0.003231595127029258,2.3489342092785815e-10,3.4747902444917263e-06,bajo,bajo,alto,alto,bajo,bajo,alto,0.0012832287767604587,1.889548145763208e-06,2.724214789209531e-06,2.5637499514831245e-06,4.651221481596195e-05,9.39314860949038e-06,0.0029655100261920795
96,7.42257116151057e-08,0.001122796375535376,8.334035997297472e-11,1.1687492895295407e-06,alto,alto,bajo,bajo,bajo,bajo,bajo,0.0004340004855283951,6.546752211453708e-07,9.236882936966626e-07,8.752374600905504e-07,1.4760978753134903e-05,3.06440827807157e-06,0.0010354151769070348
112,7.0266626526311e-08,0.0010780037174166685,7.574768460569194e-11,1.1209618262462312e-06,alto,alto,alto,bajo,bajo,bajo,bajo,0.0004163029452595601,6.283910357040177e-07,8.8613628870173e-07,8.397647939179892e-07,1.417004504848965e-05,2.9370468555609385e-06,0.0009942692362928279
74,5.3866222033577046e-08,0.0008623043316112161,4.644907658708502e-11,7.481987058911714e-07,alto,bajo,bajo,alto,bajo,alto,bajo,0.00018570226138325515,5.759528110993105e-07,6.720631026516902e-07,6.738651707737585e-07,9.967149135512265e-06,1.1989902166388091e-06,0.000842010006773765
90,5.147471946567591e-08,0.0007818408995987251,4.024504097363606e-11,6.646164894645031e-07,alto,bajo,alto,alto,bajo,alto,bajo,0.00015259402491974095,5.317893696813933e-07,6.075383967372237e-07,6.13209231185375e-07,8.811882345624964e-06,9.641392877437105e-07,0.0007667530289249735
11,1.3805275652840104e-08,0.001022786265045221,1.4119846322888054e-11,1.0845940008449158e-06,bajo,bajo,bajo,alto,bajo,alto,alto,0.0004023652001282751,5.968366221366235e-07,8.533621524864376e-07,8.046503000897885e-07,1.4540772339410744e-05,2.8995078282116646e-06,0.0009401974474746485
27,1.3105084986620375e-08,0.0009835553712552899,1.2889576729347528e-11,1.0427371083468303e-06,bajo,bajo,alto,alto,bajo,alto,alto,0.00038688074498194726,5.738865291069665e-07,8.204630851426261e-07,7.736481489733185e-07,1.3981360794879626e-05,2.7872885249123094e-06,0.000904156248511721
98,1.4585717118165973e-08,0.00030174880478344335,4.401222707315992e-12,3.0701501119885534e-07,alto,alto,bajo,bajo,bajo,alto,bajo,0.00011374778443246327,1.748581520040303e-07,2.4387497915054405e-07,2.3185558621084248e-07,3.9817172084207984e-06,7.939779494178311e-07,0.00027945851246011764
114,1.3860362337724412e-08,0.0002887990265219372,4.002859150376132e-12,2.9367050298361005e-07,alto,alto,alto,bajo,bajo,alto,bajo,0.00010872719510664207,1.6740488626121392e-07,2.3335051387962835e-07,2.21883586533608e-07,3.810949778279144e-06,7.587986630194472e-07,0.0002675218826546506
35,1.767420172444108e-08,8.865970260442125e-05,1.5669894686594953e-12,-6.383423395391282e-08,bajo,alto,bajo,bajo,bajo,alto,alto,-2.2694109497034835e-05,-6.294884250640401e-08,-6.326777962050576e-08,-6.520611780871734e-08,-4.812640461225235e-07,-2.0990268620910776e-08,-8.570456179429197e-05
51,1.650214434664408e-08,7.668718350931039e-05,1.2655029718082233e-12,-5.319223969261345e-08,bajo,alto,alto,bajo,bajo,alto,alto,-1.8837678513993264e-05,-5.50638599514523e-08,-5.394039302538673e-08,-5.600839203971076e-08,-3.672006640419937e-07,-3.509533507255537e-09,-7.433652686398908e-05
105,2.9222185252112675e-09,4.521364455838045e-05,1.3212414972081697e-13,-4.31608752494813e-08,alto,alto,bajo,alto,bajo,bajo,alto,-1.5219150087075268e-05,-2.992273929140708e-08,-3.69038626789823e-08,-3.59950909959644e-08,-4.750582473883762e-07,-8.120363066456568e-08,-4.2572449245227395e-05
64,2.5039879231602907e-09,5.108087369769966e-05,1.279058908435161e-13,4.813905172231296e-08,alto,bajo,bajo,bajo,bajo,bajo,bajo,1.5931272890459528e-05,3.07390034070538e-08,3.992394869556765e-08,3.87699884344088e-08,6.515217142692036e-07,1.0868621702810738e-07,4.852842001635541e-05
80,2.391379339543014e-09,4.790630808831539e-05,1.1456215539617982e-13,4.493833515761254e-08,alto,bajo,alto,bajo,bajo,bajo,bajo,1.467855593579129e-05,2.9010113916928924e-08,3.7434456474105466e-08,3.642059882569364e-08,6.076702475978745e-07,9.988695540033184e-08,4.559791136575816e-05
121,2.722832812890435e-09,4.156518162725532e-05,1.1317504040844144e-13,-3.9645885866987564e-08,alto,alto,alto,alto,bajo,bajo,alto,-1.3961586183659896e-05,-2.755593698214776e-08,-3.3932118839983244e-08,-3.3108786109522287e-08,-4.3513228288560283e-07,-7.419770543708741e-08,-3.9147656517772854e-05
1,7.648818868139019e-10,4.226656996748574e-05,3.2328933785882295e-14,4.513666778879766e-08,bajo,bajo,bajo,bajo,bajo,bajo,alto,1.669505506292704e-05,2.4719398089220745e-08,3.546473882317172e-08,3.3411932442994896e-08,6.03753566946752e-07,1.211607327366443e-07,3.882465521414316e-05
17,7.231434072751972e-10,4.068373592237934e-05,2.942017541559373e-14,4.342535932634148e-08,bajo,bajo,alto,bajo,bajo,bajo,alto,1.6064516480166693e-05,2.3792463644565707e-08,3.412440358532586e-08,3.215260754718723e-08,5.808791747838023e-07,1.1651835563066107e-07,3.7373012075683765e-05
66,6.29132047906981e-10,3.3671090949020834e-06,2.118356240401969e-15,-1.848425085338586e-09,alto,bajo,bajo,bajo,bajo,alto,bajo,-2.887562038675314e-06,2.5694093266294556e-09,4.2168974580938426e-10,1.227874482038862e-09,-3.2426166280331306e-08,-2.290332130101265e-08,1.7314217878234532e-06
82,6.013982014316496e-10,3.4305768340448367e-06,2.0631427378676476e-15,-3.0077959269596143e-09,alto,bajo,alto,bajo,bajo,alto,bajo,-3.3569377196391737e-06,1.9750540360176394e-09,-4.639793694297915e-10,3.996152272174343e-10,-4.856419558258187e-08,-2.625284080044997e-08,7.048159655982494e-07
3,1.4835227895162205e-10,1.259307526304387e-05,1.8682114142818555e-15,1.3319411268364334e-08,bajo,bajo,bajo,bajo,bajo,alto,alto,4.946907133734912e-06,7.339823096530473e-09,1.0483704628375112e-08,9.887968666077995e-09,1.7885397885636367e-07,3.5569831524639994e-08,1.1579290197266667e-05
19,1.4114619723627162e-10,1.2106701096630587e-05,1.7088148208656068e-15,1.2802957453086806e-08,bajo,bajo,alto,bajo,bajo,alto,alto,4.755521132181997e-06,7.055550718856121e-09,1.0077386086452534e-08,9.504685761277744e-09,1.7194406010372548e-07,3.4189792868337636e-08,1.1132209615054333e-05
107,3.27377838568474e-10,1.690955473142246e-06,5.535813479128398e-16,-1.4452648819225235e-09,alto,alto,bajo,alto,bajo,alto,alto,-3.840124458408045e-07,-1.4295366023647189e-09,-1.4419320357675581e-09,-1.480664112413338e-09,-8.067076795927982e-09,-3.079166352507105e-10,-1.6467517351284949e-06
123,3.0550305400251695e-10,1.4289511721143288e-06,4.365489471014037e-16,-1.1980465643211435e-09,alto,alto,alto,alto,bajo,alto,alto,-2.9924044604414143e-07,-1.2488470476331788e-09,-1.2260804641578709e-09,-1.268503539298562e-09,-5.509135334926145e-09,1.0512588598264569e-10,-1.3972545003704853e-06
73,1.3526926139917648e-11,1.1229969228513792e-06,1.5190696430765404e-17,1.1276423263600747e-09,alto,bajo,bajo,alto,bajo,bajo,alto,4.486826410617585e-07,6.104308527606518e-10,8.814674412206728e-10,8.301024943765226e-10,1.5664884118334534e-08,3.0918946225110834e-09,1.0293434401008592e-06
89,1.2795928565405795e-11,1.083877135488975e-06,1.3869214399393583e-17,1.0877516724962087e-09,alto,bajo,alto,alto,bajo,bajo,alto,4.328304328201697e-07,5.892911512660896e-10,8.505029508945295e-10,8.010355340855163e-10,1.5106239432646155e-08,2.9801435152601566e-09,9.935831550778045e-07
97,2.4741844313254366e-11,3.115098502569057e-07,7.70732821710154e-18,-2.9316034768073493e-10,alto,alto,bajo,bajo,bajo,bajo,alto,-1.0113420278814241e-07,-2.1213347954729327e-10,-2.5493313854632747e-10,-2.5021037038306217e-10,-3.0695314799006964e-09,-5.017487388458909e-10,-2.946189530876221e-07
113,2.306337321459178e-11,2.8376352367542446e-07,6.544544051213965e-18,-2.6660273803530883e-10,alto,alto,alto,bajo,bajo,bajo,alto,-9.169524548049734e-08,-1.9395046280561036e-10,-2.3233616660730103e-10,-2.2820947821008633e-10,-2.77289094097686e-09,-4.504847309303337e-10,-2.6852488285229535e-07
75,2.717432873466131e-12,3.6384477039328343e-07,9.887237399054448e-19,3.590199533101569e-10,alto,bajo,bajo,alto,bajo,alto,alto,1.4376282068331982e-07,1.9743726232927806e-10,2.821128246015243e-10,2.6634636968597213e-10,4.973544656635327e-09,9.691154381566348e-10,3.3419945331448236e-07
91,2.589959899855045e-12,3.5021654048987877e-07,9.070467961347468e-19,3.45384034435683e-10,alto,bajo,alto,alto,bajo,alto,alto,1.3830869680255523e-07,1.9004426982821327e-10,2.714514385338393e-10,2.563045866350347e-10,4.784608111854413e-09,9.317958851076201e-10,3.2171147650999626e-07
115,2.6452397646144433e-12,6.633421819124301e-09,1.754699117140868e-20,7.91893592623742e-12,alto,alto,alto,bajo,bajo,alto,alto,4.565713977373822e-09,-4.687481815198745e-13,3.896306041151571e-12,2.7669129609464466e-12,1.974630788803909e-10,4.854569531466154e-11,4.8078172582694946e-09
99,2.83178430211859e-12,5.3651762477769954e-09,1.5193021876554413e-20,6.596675774742546e-12,alto,alto,bajo,bajo,bajo,alto,alto,4.146607567331251e-09,-1.5634200024859579e-12,2.680054619014966e-12,1.5495493610860656e-12,1.860766354028335e-10,4.705665252963857e-11,3.3990980370183716e-09
65,1.395277237313975e-13,1.4230773978137581e-08,1.985587500105541e-21,1.422332442154701e-11,alto,bajo,bajo,bajo,bajo,bajo,alto,5.651928909732287e-09,7.762736677497258e-12,1.1148968932900494e-11,1.0512216828853126e-11,1.969693851468075e-10,3.8666613131078035e-11,1.3058707370994448e-08
81,1.3238525697810573e-13,1.371505293401422e-08,1.8156708071377955e-21,1.3700656615959283e-11,alto,bajo,alto,bajo,bajo,bajo,alto,5.444527226463208e-09,7.482101314226882e-12,1.0741537126136898e-11,1.0129039833034117e-11,1.8970510133226356e-10,3.7222378266399576e-11,1.2586578767254353e-08
67,3.0544997873250813e-14,4.465909123394395e-09,1.364111846762132e-22,4.384108858123399e-12,alto,bajo,bajo,bajo,bajo,alto,alto,1.751232896627471e-09,2.4297029631540896e-12,3.454660659463999e-12,3.265724297541504e-12,6.070120704601939e-11,1.1741315219209844e-11,4.107755764607324e-09
83,2.9176375474729776e-14,4.292808133433489e-09,1.2524858194202934e-22,4.211289719479469e-12,alto,bajo,alto,bajo,bajo,alto,alto,1.6819519334932845e-09,2.3358794738497872e-12,3.3194954066938677e-12,3.138392143609056e-12,5.830888991473595e-11,1.1269010223262523e-11,3.94913514415592e-09
